Entity,Year,Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh
Estonia,2003,0.026,0.0,0.0061,0.013
Estonia,2004,0.031,0.0,0.0076,0.022
Estonia,2005,0.033,0.0,0.0539,0.022
Estonia,2006,0.038,0.0,0.0763,0.014
Estonia,2007,0.036,0.0,0.091,0.022
Estonia,2008,0.038,0.0,0.133,0.028
Estonia,2009,0.314,0.0001,0.195,0.032
Estonia,2010,0.742,0.0001,0.277,0.027
Estonia,2011,0.783,0.0002,0.368,0.03
Estonia,2012,1.001,0.0003,0.434,0.042
Estonia,2013,0.667,0.0014,0.529,0.026
Estonia,2014,0.74,0.0031,0.604,0.0267
Estonia,2015,0.779,0.0059,0.7151,0.027
Estonia,2016,0.885,0.009677,0.594,0.035
Estonia,2017,1.038,0.014492,0.723,0.026
Estonia,2018,1.261,0.030802,0.636,0.015
Estonia,2019,1.299,0.0735,0.687,0.019
Estonia,2020,1.777,0.1269118,0.844,0.03
Estonia,2021,2.1158469,0.2521306,0.7421591,0.031054053
Estonia,1985,,,,0.0
Estonia,1986,,,,0.0
Estonia,1987,,,,0.0
Estonia,1988,,,,0.0
Estonia,1989,,,,0.0
Finland,1965,0.0,0.0,0.0,9.353536
Finland,1966,0.0,0.0,0.0,10.380808
Finland,1967,0.0,0.0,0.0,11.6292925
Finland,1968,0.0,0.0,0.0,10.488889
Finland,1969,0.0,0.0,0.0,8.745455
Finland,1970,0.0,0.0,0.0,9.524242
Finland,1971,0.0,0.0,0.0,10.680808
Finland,1972,0.0,0.0,0.0,10.379798
Finland,1973,0.0,0.0,0.0,10.579798
Finland,1974,0.0,0.0,0.0,12.703031
Finland,1975,0.0,0.0,0.0,12.209091
Finland,1976,0.0,0.0,0.0,9.481818
Finland,1977,0.0,0.0,0.0,12.181818
Finland,1978,0.0,0.0,0.0,9.79899
Finland,1979,0.0,0.0,0.0,10.8707075
Finland,1980,0.0,0.0,0.0,10.217172
Finland,1981,0.0,0.0,0.0,13.654546
Finland,1982,0.0,0.0,0.0,13.088889
Finland,1983,0.0,0.0,0.0,13.580808
Finland,1984,0.0,0.0,0.0,13.247475
Finland,1985,0.0,0.0,0.0,12.334343
Finland,1986,0.0,0.0,0.0,12.389899
Finland,1987,0.0,0.0,0.0,13.795959
Finland,1988,0.0,0.0,0.0,13.362626
Finland,1989,0.0,0.0,0.0,13.030303
Finland,1990,5.156,0.0005,0.0,10.860606
Finland,1991,4.999,0.0005,0.0006,13.19798
Finland,1992,4.95,0.0006,0.0024,15.108081
Finland,1993,5.958,0.0007,0.0044,13.473738
Finland,1994,6.465,0.0008,0.0072,11.779798
Finland,1995,6.608,0.0008,0.0108,12.91707
Finland,1996,5.889,0.001,0.011,11.821919
Finland,1997,7.891,0.0012,0.0166,11.914041
Finland,1998,9.333,0.0013,0.023,14.9258585
Finland,1999,8.363,0.0014,0.049,12.673434
Finland,2000,8.588527,0.0016,0.0766,14.598788
Finland,2001,8.211789,0.0017,0.0696,13.149596
Finland,2002,8.932421,0.0019,0.063,10.730404
Finland,2003,9.292,0.0021,0.0919,9.550505
Finland,2004,10.370948,0.0024,0.1203,15.015051
Finland,2005,9.479474,0.0026,0.1683,13.563637
Finland,2006,10.756632,0.0034,0.1527,11.427273
Finland,2007,9.928,0.0038,0.1884,14.131919
Finland,2008,10.391263,0.0039,0.2605,17.080303
Finland,2009,8.743579,0.0043,0.2766,12.7
Finland,2010,10.98021,0.0047,0.2943,12.871717
Finland,2011,11.182842,0.0053,0.4814,12.402323
Finland,2012,11.101263,0.0057,0.4943,16.835253
Finland,2013,11.942632,0.0065,0.7737,12.800404
Finland,2014,11.707263,0.008,1.1072,13.3739395
Finland,2015,11.317895,0.011111111,2.350505,16.751514
Finland,2016,11.422105,0.022222223,3.09899,15.791919
Finland,2017,11.833684,0.04949495,4.8434343,14.757576
Finland,2018,12.825263,0.09090909,5.8979797,13.269697
Finland,2019,13.2021055,0.14848484,6.085859,12.3707075
Finland,2020,11.497894,0.22121212,8.018182,15.827272
Finland,2021,13.605263,0.30808082,8.215152,15.70707
France,1965,0.0,0.0,0.0,46.881092
France,1966,0.39,0.0,0.0,52.20847
France,1967,0.605,0.0,0.0,45.37766
France,1968,0.926,0.0,0.0,50.42261
France,1969,1.067,0.0,0.0,52.94209
France,1970,1.3702458,0.0,0.0,56.681484
France,1971,1.3918225,0.0,0.0,48.856724
France,1972,1.5151953,0.0,0.0,48.831467
France,1973,1.5500864,0.0,0.0,47.696262
France,1974,1.5770591,0.0,0.0,56.230286
France,1975,1.4158849,0.0,0.0,60.107937
France,1976,1.3329,0.0,0.0,48.56463
France,1977,1.3745815,0.0,0.0,76.322975
France,1978,1.4183881,0.0,0.0,68.35983
France,1979,1.4840102,0.0,0.0,66.419136
France,1980,1.4710236,0.0,0.0,69.52675
France,1981,1.4921525,0.0,0.0,72.19517
France,1982,1.52734,0.0,0.0,70.57486
France,1983,1.5587,0.0,0.0,69.443016
France,1984,1.6223,0.0,0.0,65.69011
France,1985,1.65215,0.0,0.0,62.453335
France,1986,1.6628,0.0,0.0,63.010845
France,1987,1.7506,0.0,0.0,71.087555
France,1988,1.77325,0.0,0.0,77.11729
France,1989,1.84145,0.0,0.0,46.842293
France,1990,1.913,0.0,0.000271526,53.866
France,1991,2.102,0.0,0.000489604,57.602
France,1992,2.134,0.001488,0.000489604,68.956
France,1993,1.974,0.001683,0.00240218,64.895
France,1994,2.157,0.0018785,0.004704,78.794
France,1995,2.329,0.00204,0.0047142,73.119
France,1996,2.423,0.0026503,0.0074302,66.044
France,1997,2.675,0.0034068,0.0111284,63.764
France,1998,2.653,0.0040885,0.0194972,62.093
France,1999,2.853,0.0045475,0.03694443,72.514
France,2000,2.986,0.00522325,0.048,66.363
France,2001,3.334,0.0061605,0.131,74.268
France,2002,3.537,0.00710345,0.265,60.397
France,2003,3.717,0.0077673,0.388,58.943
France,2004,3.782,0.008447984,0.595,59.555
France,2005,3.872,0.01050076,0.962,51.48
France,2006,3.841,0.01190605,2.182,56.303
France,2007,4.216,0.018,4.07,57.604
France,2008,4.436,0.042,5.694,63.654
France,2009,4.578,0.174,7.912,56.994
France,2010,4.917,0.62,9.945,62.714
France,2011,5.48,2.078,12.052,44.791
France,2012,6.3471003,4.016,15.107985,58.78245
France,2013,7.80987,4.735,16.054344,70.84405
France,2014,8.320374,5.913,17.250189,62.829517
France,2015,8.844254,7.2631626,21.350168,54.556957
France,2016,9.635901,8.164943,21.307964,59.923428
France,2017,10.333821,9.102625,24.54369,48.964455
France,2018,10.550078,10.411551,28.53087,63.915768
France,2019,10.743961,11.747336,34.61536,56.027714
France,2020,10.668056,12.925406,39.74983,61.17179
France,2021,11.1924715,14.605709,36.96734,57.966537
Germany,1965,0.0,0.0,0.0,16.21221
Germany,1966,0.0,0.0,0.0,17.533998
Germany,1967,0.0,0.0,0.0,16.652311
Germany,1968,0.0,0.0,0.0,16.89899
Germany,1969,0.0,0.0,0.0,13.713478
Germany,1970,0.92002016,0.0,0.0,17.533678
Germany,1971,1.0010282,0.0,0.0,13.455188
Germany,1972,1.0187488,0.0,0.0,13.205894
Germany,1973,1.0531049,0.0,0.0,15.229462
Germany,1974,1.07625,0.0,0.0,17.638132
Germany,1975,1.1247102,0.0,0.0,17.059124
Germany,1976,1.2776853,0.0,0.0,13.846833
Germany,1977,1.2465839,0.0,0.0,17.58216
Germany,1978,1.317466,0.0,0.0,18.362234
Germany,1979,1.4433178,0.0,0.0,18.383686
Germany,1980,1.9662538,0.0,0.0,19.069143
Germany,1981,1.8042376,0.0,0.0,19.914673
Germany,1982,1.798813,0.0,0.0,19.737993
Germany,1983,1.5402381,0.0,0.0,18.712017
Germany,1984,1.6429448,0.0,0.0,18.479174
Germany,1985,1.6440297,0.0,0.0,17.40065
Germany,1986,1.5955696,0.0,0.001,18.571981
Germany,1987,1.4458493,0.0,0.002,20.34297
Germany,1988,1.6378818,0.0,0.008,20.079391
Germany,1989,1.7492679,0.0,0.026,18.243729
Germany,1990,1.435,0.001,0.071,17.335
Germany,1991,1.511,0.001,0.1,15.85
Germany,1992,1.562,0.002,0.275,18.635
Germany,1993,1.663,0.003,0.6,18.96
Germany,1994,1.906,0.004,0.909,20.195
Germany,1995,2.049,0.005,1.5,21.556
Germany,1996,2.143,0.006,2.032,18.818
Germany,1997,2.297,0.011,2.966,18.952
Germany,1998,2.718,0.015,4.489,19.002
Germany,1999,2.94,0.019,5.528,20.686
Germany,2000,3.4,0.0,9.5,24.9
Germany,2001,5.2,0.1,10.5,23.2
Germany,2002,6.4,0.2,15.8,23.7
Germany,2003,8.948651,0.313,19.087,18.321198
Germany,2004,10.635514,0.557,26.019,20.745722
Germany,2005,14.7062,1.308,27.774,19.638
Germany,2006,18.9344,2.265,31.324,20.031
Germany,2007,24.6164,3.137,40.507,21.17
Germany,2008,28.0316,4.508,41.385,20.443
Germany,2009,30.9048,6.715,39.42,19.031
Germany,2010,33.9517,11.963,38.547,20.953
Germany,2011,36.9098,19.991,49.857,17.671
Germany,2012,43.2284,26.744,51.68,21.755
Germany,2013,45.593,30.621,52.737,22.998
Germany,2014,48.385,34.558,58.497,19.587
Germany,2015,50.459,37.171,80.624,18.977
Germany,2016,51.103,36.67,79.924,20.546
Germany,2017,51.08,37.893,105.693,20.15
Germany,2018,50.972,43.459,109.951,17.693
Germany,2019,50.323,44.383,125.894,19.731
Germany,2020,51.092,48.641,132.102,18.322
Germany,2021,50.9,49.0,117.7,19.1
Greece,1965,0.0,0.0,0.0,0.801
Greece,1966,0.0,0.0,0.0,1.73
Greece,1967,0.0,0.0,0.0,1.66
Greece,1968,0.0,0.0,0.0,1.368
Greece,1969,0.0,0.0,0.0,2.055
Greece,1970,0.0,0.0,0.0,2.636
Greece,1971,0.0,0.0,0.0,2.652
Greece,1972,0.0,0.0,0.0,2.677
Greece,1973,0.0,0.0,0.0,2.223
Greece,1974,0.0,0.0,0.0,2.347
Greece,1975,0.0,0.0,0.0,2.015
Greece,1976,0.0,0.0,0.0,1.879
Greece,1977,0.0,0.0,0.0,1.922
Greece,1978,0.0,0.0,0.0,2.988
Greece,1979,0.0,0.0,0.0,3.566
Greece,1980,0.0,0.0,0.0,3.405
Greece,1981,0.0,0.0,0.0,3.407
Greece,1982,0.0,0.0,0.0,3.561
Greece,1983,0.0,0.0,0.0,2.34
Greece,1984,0.0,0.0,0.0,2.862
Greece,1985,0.0,0.0,0.0,2.805
Greece,1986,0.0,0.0,0.0,3.235
Greece,1987,0.0,0.0,0.001,2.78
Greece,1988,0.0,0.0,0.001,2.366
Greece,1989,0.0,0.0,0.001,1.9
Greece,1990,0.0,0.0,0.002,1.769
Greece,1991,0.0,0.0,0.002,3.099
Greece,1992,0.001,0.0,0.008,2.203
Greece,1993,0.001,0.0,0.047,2.282
Greece,1994,0.001,0.0,0.037,2.599
Greece,1995,0.001,0.0,0.034,3.529
Greece,1996,0.0,0.0,0.036,4.348
Greece,1997,0.0,0.0,0.037,3.882
Greece,1998,0.0,0.0,0.073,3.717
Greece,1999,0.001,0.0,0.162,4.592
Greece,2000,0.0,0.0,0.451,3.693
Greece,2001,0.079,0.0,0.756,2.097
Greece,2002,0.126,0.0,0.651,2.8
Greece,2003,0.105,0.0,1.021,4.766
Greece,2004,0.123,0.001,1.121,4.672
Greece,2005,0.122,0.001,1.266,5.017
Greece,2006,0.114,0.001,1.699,5.865
Greece,2007,0.184,0.001,1.818,2.591
Greece,2008,0.191,0.005,2.242,3.312
Greece,2009,0.218,0.05,2.543,5.374
Greece,2010,0.19,0.158,2.714,7.46
Greece,2011,0.207,0.61,3.315,4.011
Greece,2012,0.204,1.694,3.85,4.403
Greece,2013,0.216,3.648,4.139,6.346
Greece,2014,0.22,3.792,3.689,4.476
Greece,2015,0.231,3.9,4.621,6.098
Greece,2016,0.274,3.93,5.146,5.543
Greece,2017,0.310028,3.991477,5.536987,3.962547
Greece,2018,0.31407,3.790652,6.300259,5.743448
Greece,2019,0.402027,4.42851,7.266347,3.977615
Greece,2020,0.453554,4.446854,9.310104,3.30228
Greece,2021,0.17746587,5.1679754,10.470926,5.8237925
Hong Kong,1965,0.0,0.0,0.0,0.0
Hong Kong,1966,0.0,0.0,0.0,0.0
Hong Kong,1967,0.0,0.0,0.0,0.0
Hong Kong,1968,0.0,0.0,0.0,0.0
Hong Kong,1969,0.0,0.0,0.0,0.0
Hong Kong,1970,0.0,0.0,0.0,0.0
Hong Kong,1971,0.0,0.0,0.0,0.0
Hong Kong,1972,0.0,0.0,0.0,0.0
Hong Kong,1973,0.0,0.0,0.0,0.0
Hong Kong,1974,0.0,0.0,0.0,0.0
Hong Kong,1975,0.0,0.0,0.0,0.0
Hong Kong,1976,0.0,0.0,0.0,0.0
Hong Kong,1977,0.0,0.0,0.0,0.0
Hong Kong,1978,0.0,0.0,0.0,0.0
Hong Kong,1979,0.0,0.0,0.0,0.0
Hong Kong,1980,0.0,0.0,0.0,0.0
Hong Kong,1981,0.0,0.0,0.0,0.0
Hong Kong,1982,0.0,0.0,0.0,0.0
Hong Kong,1983,0.0,0.0,0.0,0.0
Hong Kong,1984,0.0,0.0,0.0,0.0
Hong Kong,1985,0.0,0.0,0.0,0.0
Hong Kong,1986,0.0,0.0,0.0,0.0
Hong Kong,1987,0.0,0.0,0.0,0.0
Hong Kong,1988,0.0,0.0,0.0,0.0
Hong Kong,1989,0.0,0.0,0.0,0.0
Hong Kong,1990,0.0,0.0,0.0,0.0
Hong Kong,1991,0.0,0.0,0.0,0.0
Hong Kong,1992,0.0,0.0,0.0,0.0
Hong Kong,1993,0.0,0.0,0.0,0.0
Hong Kong,1994,0.0,0.0,0.0,0.0
Hong Kong,1995,0.0,0.0,0.0,0.0
Hong Kong,1996,0.0,0.0,0.0,0.0
Hong Kong,1997,0.0,0.0,0.0,0.0
Hong Kong,1998,0.0,0.0,0.0,0.0
Hong Kong,1999,0.0,0.0,0.0,0.0
Hong Kong,2000,0.0,0.0,0.0,0.0
Hong Kong,2001,0.0,0.0,0.0,0.0
Hong Kong,2002,0.0,0.0,0.0,0.0
Hong Kong,2003,0.0,0.0,0.0,0.0
Hong Kong,2004,0.0,0.0,0.0,0.0
Hong Kong,2005,0.0,0.0,0.0,0.0
Hong Kong,2006,0.0,0.0,0.000694,0.0
Hong Kong,2007,0.0,0.0,0.000865,0.0
Hong Kong,2008,0.0,0.0,0.000807,0.0
Hong Kong,2009,0.0,0.0,0.001099,0.0
Hong Kong,2010,0.039,0.001,0.001041,0.0
Hong Kong,2011,0.043,0.003,0.000868,0.0
Hong Kong,2012,0.041,0.003,0.001053,0.0
Hong Kong,2013,0.036,0.003,0.000836,0.0
Hong Kong,2014,0.043,0.003,0.0009,0.0
Hong Kong,2015,0.057,0.004,0.000811,0.0
Hong Kong,2016,0.065,0.004,0.000492,0.0
Hong Kong,2017,0.065044,0.005605,0.001045,0.0
Hong Kong,2018,0.067185,0.006383,0.0007,0.0
Hong Kong,2019,0.074305,0.006883,0.0007,0.0
Hong Kong,2020,0.074305,0.007883,0.0008,0.0
Hong Kong,2021,0.07552527,0.008085128,0.000820513,0.0
Hungary,1965,0.0,0.0,0.0,0.075
Hungary,1966,0.0,0.0,0.0,0.1
Hungary,1967,0.0,0.0,0.0,0.082
Hungary,1968,0.0,0.0,0.0,0.089
Hungary,1969,0.0,0.0,0.0,0.095
Hungary,1970,0.0,0.0,0.0,0.088
Hungary,1971,0.0,0.0,0.0,0.096
Hungary,1972,0.0,0.0,0.0,0.11
Hungary,1973,0.0,0.0,0.0,0.101
Hungary,1974,0.0,0.0,0.0,0.081
Hungary,1975,0.0,0.0,0.0,0.163
Hungary,1976,0.0,0.0,0.0,0.165
Hungary,1977,0.0,0.0,0.0,0.149
Hungary,1978,0.0,0.0,0.0,0.138
Hungary,1979,0.0,0.0,0.0,0.146
Hungary,1980,0.0,0.0,0.0,0.112
Hungary,1981,0.0,0.0,0.0,0.168
Hungary,1982,0.0,0.0,0.0,0.159
Hungary,1983,0.0,0.0,0.0,0.155
Hungary,1984,0.0,0.0,0.0,0.181
Hungary,1985,0.0,0.0,0.0,0.155
Hungary,1986,0.0,0.0,0.0,0.154
Hungary,1987,0.0,0.0,0.0,0.169
Hungary,1988,0.0,0.0,0.0,0.169
Hungary,1989,0.0,0.0,0.0,0.158
Hungary,1990,0.017,0.0,0.0,0.178
Hungary,1991,0.024,0.0,0.0,0.194
Hungary,1992,0.046,0.0,0.0,0.158
Hungary,1993,0.039,0.0,0.0,0.166
Hungary,1994,0.045,0.0,0.0,0.161
Hungary,1995,0.056,0.0,0.0,0.163
Hungary,1996,0.05,0.0,0.0,0.207
Hungary,1997,0.053,0.0,0.0,0.216
Hungary,1998,0.06,0.0,0.0,0.155
Hungary,1999,0.065,0.0,0.0,0.181
Hungary,2000,0.065,0.0,0.0,0.178
Hungary,2001,0.07,0.0,0.001,0.186
Hungary,2002,0.042,0.0,0.001,0.194
Hungary,2003,0.161,0.0,0.004,0.171
Hungary,2004,0.725,0.0,0.006,0.205
Hungary,2005,1.658,0.0,0.01,0.202
Hungary,2006,1.264,0.0,0.043,0.186
Hungary,2007,1.563,0.0,0.11,0.21
Hungary,2008,1.938,0.001,0.205,0.213
Hungary,2009,2.335,0.001,0.331,0.228
Hungary,2010,2.297,0.001,0.527,0.188
Hungary,2011,1.859,0.001,0.626,0.222
Hungary,2012,1.655,0.008,0.771181,0.213
Hungary,2013,1.832,0.025,0.717905,0.213
Hungary,2014,2.126,0.067,0.65654,0.301
Hungary,2015,2.161,0.141,0.693,0.234
Hungary,2016,2.071,0.244,0.684,0.259
Hungary,2017,2.155,0.349,0.758,0.22
Hungary,2018,2.309,0.629,0.607,0.222
Hungary,2019,2.245,1.497,0.729,0.219
Hungary,2020,2.171,2.459,0.655,0.244
Hungary,2021,2.217125,3.793289,0.651231,0.208048
Iceland,1965,0.0,0.0,0.0,0.6407
Iceland,1966,0.0,0.0,0.0,0.6239
Iceland,1967,0.0,0.0,0.0,0.6645
Iceland,1968,0.0,0.0,0.0,0.6869
Iceland,1969,0.001904,0.0,0.0,0.8601
Iceland,1970,0.012091,0.0,0.0,1.4129
Iceland,1971,0.012033,0.0,0.0,1.5396
Iceland,1972,0.021664,0.0,0.0,1.7026
Iceland,1973,0.0242,0.0,0.0,2.181
Iceland,1974,0.005751,0.0,0.0,2.2582
Iceland,1975,0.018347,0.0,0.0,2.2056
Iceland,1976,0.019012,0.0,0.0,2.3495
Iceland,1977,0.016126,0.0,0.0,2.5197
Iceland,1978,0.018285,0.0,0.0,2.605
Iceland,1979,0.04563,0.0,0.0,2.8191
Iceland,1980,0.044672,0.0,0.0,3.0532
Iceland,1981,0.123133,0.0,0.0,3.0845
Iceland,1982,0.158968,0.0,0.0,3.4071
Iceland,1983,0.171714,0.0,0.0,3.5879
Iceland,1984,0.173233,0.0,0.0,3.7379
Iceland,1985,0.171233,0.0,0.0,3.6629
Iceland,1986,0.212339,0.0,0.0,3.8418
Iceland,1987,0.234136,0.0,0.0,3.914
Iceland,1988,0.245608,0.0,0.0,4.164
Iceland,1989,0.257508,0.0,0.0,4.2132
Iceland,1990,0.28291,0.0,0.0,4.1537
Iceland,1991,0.267025,0.0,0.0,4.1537
Iceland,1992,0.229769,0.0,0.0,4.304298
Iceland,1993,0.254272,0.0,0.0,4.460998
Iceland,1994,0.258365,0.0,0.0,4.509295
Iceland,1995,0.288177,0.0,0.0,4.677187
Iceland,1996,0.34313428,0.0,0.0,4.762314
Iceland,1997,0.37307242,0.0,0.0,5.201305
Iceland,1998,0.65265805,0.0,0.0,5.615576
Iceland,1999,1.135673,0.0,0.0,6.041841
Iceland,2000,1.322663,0.0,0.0,6.350488
Iceland,2001,1.450863,0.0,0.0,6.572595
Iceland,2002,1.43042,0.0,0.0,6.970682
Iceland,2003,1.4046782,0.0,0.0,7.0823274
Iceland,2004,1.4823828,0.0,0.0,7.131893
Iceland,2005,1.6590298,0.0,0.0,7.015286
Iceland,2006,2.632598,0.0,0.0,7.288997
Iceland,2007,3.5806527,0.0,0.0,8.393735
Iceland,2008,4.037937,0.0,0.0,12.427433
Iceland,2009,4.5530868,0.0,0.0,12.279343
Iceland,2010,4.4653225,0.0,0.0,12.592082
Iceland,2011,4.701463,0.0,7.936e-06,12.506839
Iceland,2012,5.209505,0.0,0.0,12.33653
Iceland,2013,5.244992,0.0,0.005484748,12.8628435
Iceland,2014,5.2383647,0.0,0.008385545,12.873015
Iceland,2015,5.002982,0.0,0.010894204,13.780769
Iceland,2016,5.06728,0.0,0.009209778,13.469596
Iceland,2017,5.1695986,0.0,0.008126884,14.0587225
Iceland,2018,6.009834,0.0,0.004363,13.812796
Iceland,2019,6.0181384,0.0,0.006569191,13.461466
Iceland,2020,5.9606023,0.0,0.0066603,13.156972
Iceland,2021,5.787858,0.0,0.006083361,13.824003
India,1965,0.0,0.0,0.0,19.166937
India,1966,0.0,0.0,0.0,20.015463
India,1967,0.0,0.0,0.0,22.39752
India,1968,0.0,0.0,0.0,25.849072
India,1969,0.0,0.0,0.0,28.699583
India,1970,0.0,0.0,0.0,30.436407
India,1971,0.0,0.0,0.0,33.384148
India,1972,0.0,0.0,0.0,32.40304
India,1973,0.0,0.0,0.0,34.506676
India,1974,0.0,0.0,0.0,33.202953
India,1975,0.0,0.0,0.0,39.668533
India,1976,0.0,0.0,0.0,41.498165
India,1977,0.0,0.0,0.0,45.276752
India,1978,0.0,0.0,0.0,56.17499
India,1979,0.0,0.0,0.0,54.168587
India,1980,0.0,0.0,0.0,55.441372
India,1981,0.0,0.0,0.0,59.08296
India,1982,0.0,0.0,0.0,49.859673
India,1983,0.0,0.0,0.0,48.043297
India,1984,0.0,0.0,0.0,53.682453
India,1985,0.0,0.0,0.0,51.813046
India,1986,0.0,0.0,0.0,52.568764
India,1987,0.0,0.0,0.0,48.962532
India,1988,0.0,0.0,0.0,54.614944
India,1989,0.0,0.0,0.0,63.369778
India,1990,0.037586335,0.0,0.03030303,66.397064
India,1991,0.09507132,0.0,0.11291,73.918884
India,1992,0.11939189,0.0,0.08847,70.060745
India,1993,0.25204954,0.0,0.09477,70.7325
India,1994,0.3802853,0.0,0.19128,80.21211
India,1995,0.56379503,0.001010101,0.49647,75.920876
India,1996,0.75614864,0.006060606,0.87838,69.05754
India,1997,0.9816667,0.006060606,0.988,70.211006
India,1998,1.2925278,0.006060606,1.079,83.63273
India,1999,1.6860788,0.006060606,1.446,82.24945
India,2000,1.6860788,0.007070707,1.582,76.990364
India,2001,2.06915,0.011111111,2.085,72.022964
India,2002,2.1399007,0.013131313,2.085,68.54489
India,2003,2.7125397,0.016161617,2.60448,69.29619
India,2004,3.3143632,0.018181818,5.22543,100.636
India,2005,4.035136,0.018181818,5.991,97.42
India,2006,5.587,0.0072,9.3373,112.61733
India,2007,7.403,0.059,11.6828,122.6131
India,2008,9.302,0.063,14.3782,115.16902
India,2009,11.642,0.075,16.271,106.33803
India,2010,14.295,0.113,19.4564,108.744095
India,2011,17.137,0.827,23.9523,131.7046
India,2012,19.936,2.099,27.4326,115.776375
India,2013,22.478,3.433,30.0074,131.98302
India,2014,24.676,4.909,33.4549,138.99629
India,2015,30.617342,6.56638,32.74138,133.28253
India,2016,24.816965,11.55598,43.45271,128.3816
India,2017,24.908186,21.54458,52.62928,135.8233
India,2018,27.22409,36.33131,60.31128,139.75304
India,2019,31.511576,46.2677,63.31423,162.06625
India,2020,32.93788,58.683468,60.427402,163.71275
India,2021,35.473618,68.30581,68.094246,160.32544
Indonesia,1965,0.0,0.0,0.0,1.8252122
Indonesia,1966,0.0,0.0,0.0,2.3732178
Indonesia,1967,0.0,0.0,0.0,2.6648982
Indonesia,1968,0.0,0.0,0.0,3.292453
Indonesia,1969,0.0,0.0,0.0,3.4427125
Indonesia,1970,0.0,0.0,0.0,4.1851716
Indonesia,1971,0.0,0.0,0.0,1.3788528
Indonesia,1972,0.0,0.0,0.0,1.2330126
Indonesia,1973,0.0,0.0,0.0,1.5556288
Indonesia,1974,0.0,0.0,0.0,1.723566
Indonesia,1975,0.0,0.0,0.0,1.8075346
Indonesia,1976,0.0,0.0,0.0,1.060656
Indonesia,1977,0.0,0.0,0.0,1.7633406
Indonesia,1978,0.0,0.0,0.0,1.259529
Indonesia,1979,0.0,0.0,0.0,1.4009498
Indonesia,1980,0.0,0.0,0.0,1.2683678
Indonesia,1981,0.0,0.0,0.0,1.2639484
Indonesia,1982,0.0,0.0,0.0,1.3788528
Indonesia,1983,0.0,0.0,0.0,2.0726986
Indonesia,1984,0.0,0.0,0.0,2.2627327
Indonesia,1985,0.0,0.0,0.0,2.7665443
Indonesia,1986,0.0,0.0,0.0,4.4547553
Indonesia,1987,0.0,0.0,0.0,4.5829177
Indonesia,1988,0.0,0.0,0.0,5.0336967
Indonesia,1989,0.0,0.0,0.0,6.2799673
Indonesia,1990,1.12742,0.0,0.0,6.49244
Indonesia,1991,1.05146,0.0,0.0,7.40917
Indonesia,1992,1.08574,0.0,0.0,9.64548
Indonesia,1993,1.09197,0.0,0.0,8.89108
Indonesia,1994,1.60391,0.0,0.0,7.98294
Indonesia,1995,2.21253,0.0,0.0,8.29314
Indonesia,1996,2.34287,0.0,0.0,8.82437
Indonesia,1997,2.72838,0.0,0.0,5.86562
Indonesia,1998,3.2865,0.0,0.0,10.3635
Indonesia,1999,3.94073,0.0,0.0,10.37978
Indonesia,2000,4.8724,0.0,0.0,10.016
Indonesia,2001,6.0346,0.0,0.0,11.655
Indonesia,2002,6.2433,0.0,0.0,9.933
Indonesia,2003,6.3019,0.0,0.0,9.099
Indonesia,2004,6.6656,0.0,0.0,9.674
Indonesia,2005,6.615,0.0,0.0,10.725
Indonesia,2006,6.674,0.0,0.0,9.623
Indonesia,2007,7.039,0.0,2e-05,11.286
Indonesia,2008,8.336595,0.0001,0.00027,11.52825
Indonesia,2009,9.326545,0.0001,0.00367,11.38385
Indonesia,2010,9.40429,0.00052,0.00364,17.45622
Indonesia,2011,9.57289,0.00077,0.00469,12.4189
Indonesia,2012,9.68067,0.00301,0.00461,12.79911
Indonesia,2013,9.57752,0.0055,0.0001,16.92278
Indonesia,2014,10.2617,0.00681,0.0,15.16129
Indonesia,2015,10.518175,0.00528,0.0037,13.74053
Indonesia,2016,11.24301,0.02109,0.00569,18.67689
Indonesia,2017,13.35233,0.02905,0.0,18.63239
Indonesia,2018,26.44828,0.09027,0.18998,21.63638
Indonesia,2019,26.2815,0.11828,0.484,21.161
Indonesia,2020,27.9305,0.17097,0.475,24.325
Indonesia,2021,30.8745,0.19262,0.437,24.697
Iran,1965,0.0,0.0,0.0,1.7191466
Iran,1966,0.0,0.0,0.0,1.8473092
Iran,1967,0.0,0.0,0.0,1.98873
Iran,1968,0.0,0.0,0.0,2.1389897
Iran,1969,0.0,0.0,0.0,2.3025074
Iran,1970,0.0,0.0,0.0,2.4792833
Iran,1971,0.0,0.0,0.0,2.6648982
Iran,1972,0.0,0.0,0.0,3.5001647
Iran,1973,0.0,0.0,0.0,2.9654174
Iran,1974,0.0,0.0,0.0,3.2659366
Iran,1975,0.0,0.0,0.0,3.4294543
Iran,1976,0.0,0.0,0.0,3.8360393
Iran,1977,0.0,0.0,0.0,3.9642017
Iran,1978,0.0,0.0,0.0,6.209257
Iran,1979,0.0,0.0,0.0,5.382829
Iran,1980,0.0,0.0,0.0,5.581702
Iran,1981,0.0,0.0,0.0,6.0943527
Iran,1982,0.0,0.0,0.0,6.3948717
Iran,1983,0.0,0.0,0.0,6.25787
Iran,1984,0.0,0.0,0.0,5.8512855
Iran,1985,0.0,0.0,0.0,5.899
Iran,1986,0.0,0.0,0.0,7.05
Iran,1987,0.0,0.0,0.0,7.816
