Entity,Year,Renewables (% equivalent primary energy)
Lithuania,2009,2.186495
Lithuania,2010,3.9403253
Lithuania,2011,4.594768
Lithuania,2012,4.8736596
Lithuania,2013,6.826762
Lithuania,2014,7.0076375
Lithuania,2015,7.4305215
Lithuania,2016,8.9710455
Lithuania,2017,10.216778
Lithuania,2018,8.702936
Lithuania,2019,9.697966
Lithuania,2020,10.144763
Lithuania,2021,9.490351
Luxembourg,1965,0.6112312
Luxembourg,1966,0.57401013
Luxembourg,1967,0.65776145
Luxembourg,1968,0.621158
Luxembourg,1969,0.50225776
Luxembourg,1970,0.53466296
Luxembourg,1971,0.31431046
Luxembourg,1972,0.35941935
Luxembourg,1973,0.2993406
Luxembourg,1974,0.4354034
Luxembourg,1975,0.45285678
Luxembourg,1976,0.2848827
Luxembourg,1977,0.69326395
Luxembourg,1978,0.6544174
Luxembourg,1979,0.69214594
Luxembourg,1980,0.77743924
Luxembourg,1981,0.99061763
Luxembourg,1982,0.9594649
Luxembourg,1983,1.0039245
Luxembourg,1984,1.0007658
Luxembourg,1985,0.81546617
Luxembourg,1986,0.9784458
Luxembourg,1987,1.227454
Luxembourg,1988,1.1297141
Luxembourg,1989,0.7626809
Luxembourg,1990,0.66460145
Luxembourg,1991,0.7338108
Luxembourg,1992,0.61074954
Luxembourg,1993,0.6041135
Luxembourg,1994,0.77528125
Luxembourg,1995,0.9501822
Luxembourg,1996,0.6496767
Luxembourg,1997,0.90255505
Luxembourg,1998,1.2946181
Luxembourg,1999,1.0463187
Luxembourg,2000,1.3703701
Luxembourg,2001,1.2522311
Luxembourg,2002,1.0301427
Luxembourg,2003,0.91740716
Luxembourg,2004,1.1120193
Luxembourg,2005,1.1679211
Luxembourg,2006,1.3908712
Luxembourg,2007,1.5379573
Luxembourg,2008,1.6481373
Luxembourg,2009,1.6371243
Luxembourg,2010,1.5543997
Luxembourg,2011,1.4713187
Luxembourg,2012,1.8497294
Luxembourg,2013,2.304208
Luxembourg,2014,2.5587912
Luxembourg,2015,2.8418615
Luxembourg,2016,3.052534
Luxembourg,2017,3.8070426
Luxembourg,2018,4.1558747
Luxembourg,2019,4.7653427
Luxembourg,2020,6.848767
Luxembourg,2021,7.095166
Malaysia,1965,5.2461205
Malaysia,1966,5.346494
Malaysia,1967,5.2158365
Malaysia,1968,5.5935698
Malaysia,1969,6.4295335
Malaysia,1970,8.029954
Malaysia,1971,6.2558084
Malaysia,1972,6.1961727
Malaysia,1973,5.6462393
Malaysia,1974,5.05663
Malaysia,1975,4.8979263
Malaysia,1976,4.137609
Malaysia,1977,2.869305
Malaysia,1978,2.539179
Malaysia,1979,2.6952224
Malaysia,1980,3.290119
Malaysia,1981,3.5273147
Malaysia,1982,3.1702034
Malaysia,1983,3.2134163
Malaysia,1984,5.8833213
Malaysia,1985,6.4829683
Malaysia,1986,6.458532
Malaysia,1987,7.548476
Malaysia,1988,8.279656
Malaysia,1989,6.8369017
Malaysia,1990,4.9409094
Malaysia,1991,4.358415
Malaysia,1992,3.7214777
Malaysia,1993,4.1896806
Malaysia,1994,5.2703333
Malaysia,1995,4.6203055
Malaysia,1996,3.4503624
Malaysia,1997,2.3939245
Malaysia,1998,2.6601143
Malaysia,1999,4.2179785
Malaysia,2000,3.6813028
Malaysia,2001,3.139982
Malaysia,2002,2.5937574
Malaysia,2003,2.2532132
Malaysia,2004,2.3197203
Malaysia,2005,2.2862065
Malaysia,2006,2.3655074
Malaysia,2007,2.1384602
Malaysia,2008,2.624564
Malaysia,2009,2.6226811
Malaysia,2010,2.3254187
Malaysia,2011,2.8593705
Malaysia,2012,2.9071403
Malaysia,2013,3.3195534
Malaysia,2014,3.5630174
Malaysia,2015,3.6460347
Malaysia,2016,4.848279
Malaysia,2017,6.291511
Malaysia,2018,6.2534175
Malaysia,2019,6.1784086
Malaysia,2020,7.1631722
Malaysia,2021,8.059835
Mexico,1965,8.934723
Mexico,1966,9.63311
Mexico,1967,10.291331
Mexico,1968,10.842834
Mexico,1969,10.4753
Mexico,1970,10.981713
Mexico,1971,10.142725
Mexico,1972,9.780027
Mexico,1973,9.648298
Mexico,1974,9.094654
Mexico,1975,7.7844524
Mexico,1976,8.30845
Mexico,1977,8.738277
Mexico,1978,6.597964
Mexico,1979,6.7473717
Mexico,1980,5.803558
Mexico,1981,7.5373626
Mexico,1982,6.8430967
Mexico,1983,6.308686
Mexico,1984,6.8312964
Mexico,1985,7.82051
Mexico,1986,6.596592
Mexico,1987,6.1185946
Mexico,1988,6.7846127
Mexico,1989,7.2933803
Mexico,1990,6.8308434
Mexico,1991,6.324605
Mexico,1992,7.251022
Mexico,1993,7.209392
Mexico,1994,5.4481173
Mexico,1995,7.1109824
Mexico,1996,7.601215
Mexico,1997,6.423585
Mexico,1998,5.862017
Mexico,1999,7.305536
Mexico,2000,7.1508975
Mexico,2001,6.3393073
Mexico,2002,5.4490385
Mexico,2003,4.6524553
Mexico,2004,5.303242
Mexico,2005,5.473337
Mexico,2006,5.5860863
Mexico,2007,5.209547
Mexico,2008,6.696116
Mexico,2009,4.9565783
Mexico,2010,6.283124
Mexico,2011,5.886854
Mexico,2012,5.4620795
Mexico,2013,5.06007
Mexico,2014,6.727102
Mexico,2015,6.0522633
Mexico,2016,6.1314926
Mexico,2017,6.372722
Mexico,2018,6.939361
Mexico,2019,7.0507708
Mexico,2020,9.475372
Mexico,2021,10.514754
Morocco,1965,20.227098
Morocco,1966,13.343615
Morocco,1967,11.197634
Morocco,1968,11.839538
Morocco,1969,13.958055
Morocco,1970,13.115361
Morocco,1971,13.923879
Morocco,1972,13.526379
Morocco,1973,9.0946245
Morocco,1974,9.542439
Morocco,1975,7.1343913
Morocco,1976,6.4660883
Morocco,1977,7.88484
Morocco,1978,7.7057576
Morocco,1979,7.7190423
Morocco,1980,7.3711247
Morocco,1981,5.1364603
Morocco,1982,2.7842176
Morocco,1983,2.2804005
Morocco,1984,1.7123272
Morocco,1985,2.2006674
Morocco,1986,2.8153403
Morocco,1987,3.5068126
Morocco,1988,3.7663095
Morocco,1989,4.231739
Morocco,1990,4.359246
Morocco,1991,4.3259
Morocco,1992,3.0396228
Morocco,1993,1.3822969
Morocco,1994,2.377947
Morocco,1995,1.7634829
Morocco,1996,5.402517
Morocco,1997,5.5313864
Morocco,1998,4.6007285
Morocco,1999,2.058802
Morocco,2000,1.9685844
Morocco,2001,2.47259
Morocco,2002,2.3249912
Morocco,2003,3.6570694
Morocco,2004,3.4734976
Morocco,2005,2.0816917
Morocco,2006,2.018249
Morocco,2007,2.0501916
Morocco,2008,1.8975967
Morocco,2009,4.711689
Morocco,2010,5.8873553
Morocco,2011,3.643836
Morocco,2012,3.1137834
Morocco,2013,5.110578
Morocco,2014,4.4587364
Morocco,2015,5.388849
Morocco,2016,5.595185
Morocco,2017,5.2868266
Morocco,2018,7.1069336
Morocco,2019,7.547047
Morocco,2020,7.633952
Morocco,2021,7.6361694
Netherlands,1965,0.0
Netherlands,1966,0.0
Netherlands,1967,0.0
Netherlands,1968,0.0
Netherlands,1969,0.0
Netherlands,1970,0.0
Netherlands,1971,0.0
Netherlands,1972,0.0
Netherlands,1973,0.0
Netherlands,1974,0.0
Netherlands,1975,0.3115214
Netherlands,1976,0.31017715
Netherlands,1977,0.31403565
Netherlands,1978,0.4299202
Netherlands,1979,0.3800929
Netherlands,1980,0.37478048
Netherlands,1981,0.41875726
Netherlands,1982,0.11066413
Netherlands,1983,0.09600715
Netherlands,1984,0.0068058204
Netherlands,1985,0.17216097
Netherlands,1986,0.2057679
Netherlands,1987,0.25524175
Netherlands,1988,0.30741864
Netherlands,1989,0.34333688
Netherlands,1990,0.28062096
Netherlands,1991,0.31914797
Netherlands,1992,0.33999988
Netherlands,1993,0.3742875
Netherlands,1994,0.42665818
Netherlands,1995,0.45612013
Netherlands,1996,0.5639131
Netherlands,1997,0.6360036
Netherlands,1998,0.72682464
Netherlands,1999,0.79479086
Netherlands,2000,0.9258593
Netherlands,2001,0.9883765
Netherlands,2002,1.1863465
Netherlands,2003,1.1635091
Netherlands,2004,1.5031251
Netherlands,2005,2.0780501
Netherlands,2006,2.315084
Netherlands,2007,2.4174244
Netherlands,2008,2.9132164
Netherlands,2009,3.4302778
Netherlands,2010,3.2134414
Netherlands,2011,3.8112893
Netherlands,2012,3.9636314
Netherlands,2013,3.9457889
Netherlands,2014,3.9784324
Netherlands,2015,4.503984
Netherlands,2016,4.676411
Netherlands,2017,5.4899817
Netherlands,2018,5.991268
Netherlands,2019,7.3029876
Netherlands,2020,10.758958
Netherlands,2021,12.3737955
New Zealand,1965,39.252773
New Zealand,1966,39.54505
New Zealand,1967,39.84817
New Zealand,1968,41.174576
New Zealand,1969,40.150276
New Zealand,1970,38.82334
New Zealand,1971,41.630173
New Zealand,1972,41.19133
New Zealand,1973,39.168335
New Zealand,1974,40.757793
New Zealand,1975,43.620903
New Zealand,1976,39.515545
New Zealand,1977,36.93731
New Zealand,1978,39.57416
New Zealand,1979,44.902813
New Zealand,1980,46.8752
New Zealand,1981,47.395737
New Zealand,1982,43.06933
New Zealand,1983,44.425842
New Zealand,1984,43.670025
New Zealand,1985,41.672558
New Zealand,1986,43.008366
New Zealand,1987,42.31165
New Zealand,1988,42.15485
New Zealand,1989,47.136673
New Zealand,1990,41.45618
New Zealand,1991,40.464573
New Zealand,1992,37.51461
New Zealand,1993,40.294605
New Zealand,1994,41.252308
New Zealand,1995,42.104042
New Zealand,1996,39.54181
New Zealand,1997,35.606514
New Zealand,1998,38.757664
New Zealand,1999,35.643353
New Zealand,2000,36.374214
New Zealand,2001,32.730766
New Zealand,2002,35.126747
New Zealand,2003,34.357147
New Zealand,2004,37.794468
New Zealand,2005,34.682922
New Zealand,2006,34.811123
New Zealand,2007,35.406635
New Zealand,2008,34.397457
New Zealand,2009,37.898605
New Zealand,2010,38.817486
New Zealand,2011,39.533886
New Zealand,2012,36.91487
New Zealand,2013,36.921745
New Zealand,2014,37.536892
New Zealand,2015,38.129433
New Zealand,2016,38.99087
New Zealand,2017,37.083
New Zealand,2018,38.162262
New Zealand,2019,36.76238
New Zealand,2020,39.064182
New Zealand,2021,40.21865
North Macedonia,1990,4.8951545
North Macedonia,1991,8.515267
North Macedonia,1992,8.292924
North Macedonia,1993,5.0976725
North Macedonia,1994,7.2256556
North Macedonia,1995,8.266857
North Macedonia,1996,7.552335
North Macedonia,1997,8.866941
North Macedonia,1998,9.439984
North Macedonia,1999,12.636176
North Macedonia,2000,11.215344
North Macedonia,2001,6.3362026
North Macedonia,2002,7.7906957
North Macedonia,2003,12.461908
North Macedonia,2004,13.524394
North Macedonia,2005,13.126352
North Macedonia,2006,14.188615
North Macedonia,2007,8.696234
North Macedonia,2008,7.43891
North Macedonia,2009,11.3459015
North Macedonia,2010,19.909607
North Macedonia,2011,11.702621
North Macedonia,2012,9.123692
North Macedonia,2013,14.412972
North Macedonia,2014,12.513251
North Macedonia,2015,18.564972
North Macedonia,2016,18.146008
North Macedonia,2017,11.811469
North Macedonia,2018,17.787132
North Macedonia,2019,11.504865
North Macedonia,2020,14.441304
North Macedonia,2021,14.82318
Norway,1965,67.87996
Norway,1966,65.3991
Norway,1967,66.591644
Norway,1968,67.13724
Norway,1969,63.88058
Norway,1970,61.510117
Norway,1971,63.9665
Norway,1972,64.29581
Norway,1973,65.582184
Norway,1974,68.31412
Norway,1975,67.97407
Norway,1976,67.33344
Norway,1977,64.26859
Norway,1978,64.17826
Norway,1979,65.86465
Norway,1980,65.252464
Norway,1981,68.59788
Norway,1982,69.16161
Norway,1983,71.88228
Norway,1984,71.13633
Norway,1985,69.52919
Norway,1986,66.977295
Norway,1987,68.43144
Norway,1988,69.97985
Norway,1989,71.44203
Norway,1990,72.44774
Norway,1991,71.44005
Norway,1992,71.865555
Norway,1993,71.17737
Norway,1994,69.031494
Norway,1995,70.81212
Norway,1996,66.01224
Norway,1997,66.31446
Norway,1998,67.218765
Norway,1999,68.73755
Norway,2000,72.39789
Norway,2001,67.58246
Norway,2002,69.30982
Norway,2003,63.816036
Norway,2004,64.23876
Norway,2005,69.73603
Norway,2006,66.73525
Norway,2007,69.2405
Norway,2008,69.89543
Norway,2009,67.78923
Norway,2010,65.47019
Norway,2011,66.30012
Norway,2012,70.095116
Norway,2013,67.50864
Norway,2014,68.88728
Norway,2015,68.87519
Norway,2016,69.86629
Norway,2017,69.260994
Norway,2018,68.85805
Norway,2019,67.08509
Norway,2020,70.96306
Norway,2021,71.558365
Oman,1965,0.0
Oman,1966,0.0
Oman,1967,0.0
Oman,1968,0.0
Oman,1969,0.0
Oman,1970,0.0
Oman,1971,0.0
Oman,1972,0.0
Oman,1973,0.0
Oman,1974,0.0
Oman,1975,0.0
Oman,1976,0.0
Oman,1977,0.0
Oman,1978,0.0
Oman,1979,0.0
Oman,1980,0.0
Oman,1981,0.0
Oman,1982,0.0
Oman,1983,0.0
Oman,1984,0.0
Oman,1985,0.0
Oman,1986,0.0
Oman,1987,0.0
Oman,1988,0.0
Oman,1989,0.0
Oman,1990,0.0
Oman,1991,0.0
Oman,1992,0.0
Oman,1993,0.0
Oman,1994,0.0
Oman,1995,0.0
Oman,1996,0.0
Oman,1997,0.0
Oman,1998,0.0
Oman,1999,0.0
Oman,2000,0.0
Oman,2001,0.0
Oman,2002,0.0
Oman,2003,0.0
Oman,2004,0.0
Oman,2005,0.0
Oman,2006,0.0
Oman,2007,0.0
Oman,2008,0.0
Oman,2009,0.0
Oman,2010,0.0
Oman,2011,0.0
Oman,2012,0.0
Oman,2013,0.0010279703
Oman,2014,0.0010236644
Oman,2015,0.002971764
Oman,2016,0.0033375414
Oman,2017,0.011463476
Oman,2018,0.010915677
Oman,2019,0.017586906
Oman,2020,0.2240027
Pakistan,1965,7.8989325
Pakistan,1966,7.8401713
Pakistan,1967,8.392018
Pakistan,1968,8.885178
Pakistan,1969,9.32975
Pakistan,1970,8.390381
Pakistan,1971,11.718862
Pakistan,1972,13.253896
Pakistan,1973,13.087776
Pakistan,1974,12.144384
Pakistan,1975,13.310854
Pakistan,1976,14.231518
Pakistan,1977,15.620375
Pakistan,1978,18.110394
Pakistan,1979,17.961802
Pakistan,1980,16.982367
Pakistan,1981,16.494284
Pakistan,1982,16.829155
Pakistan,1983,18.234488
Pakistan,1984,17.859362
Pakistan,1985,17.652674
Pakistan,1986,15.92544
Pakistan,1987,18.666111
Pakistan,1988,18.419365
Pakistan,1989,17.649538
Pakistan,1990,16.537376
Pakistan,1991,16.70148
Pakistan,1992,17.344545
Pakistan,1993,17.234846
Pakistan,1994,16.347652
Pakistan,1995,16.378124
Pakistan,1996,16.762865
Pakistan,1997,12.898634
Pakistan,1998,15.707119
Pakistan,1999,13.423368
Pakistan,2000,11.344158
Pakistan,2001,11.41505
Pakistan,2002,12.188603
Pakistan,2003,13.333745
Pakistan,2004,12.676343
Pakistan,2005,13.59751
Pakistan,2006,12.633492
Pakistan,2007,12.365368
Pakistan,2008,10.553434
Pakistan,2009,10.885857
Pakistan,2010,11.174628
Pakistan,2011,11.411279
Pakistan,2012,4.3177876
Pakistan,2013,11.522516
Pakistan,2014,11.496394
Pakistan,2015,11.174579
Pakistan,2016,11.086973
Pakistan,2017,9.67495
Pakistan,2018,9.416381
Pakistan,2019,11.015738
Pakistan,2020,12.021025
Pakistan,2021,10.622897
Peru,1965,13.740327
Peru,1966,12.172948
Peru,1967,13.394147
Peru,1968,14.111241
Peru,1969,15.24189
Peru,1970,14.120807
Peru,1971,17.272398
Peru,1972,19.887009
Peru,1973,18.577597
Peru,1974,17.592985
Peru,1975,17.860975
Peru,1976,18.50168
Peru,1977,19.078714
Peru,1978,19.59224
Peru,1979,20.157331
Peru,1980,19.488487
Peru,1981,21.09335
Peru,1982,22.348915
Peru,1983,24.380442
Peru,1984,24.780766
Peru,1985,26.95251
Peru,1986,26.928583
Peru,1987,27.016397
Peru,1988,26.545847
Peru,1989,29.118135
Peru,1990,29.302029
Peru,1991,32.345062
Peru,1992,28.06741
Peru,1993,31.196318
Peru,1994,30.9784
Peru,1995,28.913647
Peru,1996,28.776926
Peru,1997,28.34366
Peru,1998,29.417265
Peru,1999,30.10594
Peru,2000,32.495964
Peru,2001,35.526463
Peru,2002,35.351955
Peru,2003,36.600243
Peru,2004,32.297504
Peru,2005,31.84631
Peru,2006,34.128056
Peru,2007,31.039616
Peru,2008,28.021553
Peru,2009,28.33369
Peru,2010,25.21364
Peru,2011,24.354307
Peru,2012,24.011053
Peru,2013,24.136717
Peru,2014,23.94071
Peru,2015,24.024496
Peru,2016,22.57668
Peru,2017,26.171818
Peru,2018,26.795403
Peru,2019,26.621336
Peru,2020,30.744228
Peru,2021,27.741009
Philippines,1965,8.365924
Philippines,1966,7.593555
Philippines,1967,7.472384
Philippines,1968,6.7745633
Philippines,1969,6.673862
Philippines,1970,6.776431
Philippines,1971,5.460589
Philippines,1972,6.2965407
Philippines,1973,5.8037663
Philippines,1974,5.3819346
Philippines,1975,5.5076227
Philippines,1976,6.518622
Philippines,1977,4.5764337
Philippines,1978,5.834701
Philippines,1979,6.946879
Philippines,1980,11.08545
Philippines,1981,15.252098
Philippines,1982,15.784579
Philippines,1983,16.98629
Philippines,1984,22.255999
Philippines,1985,24.90198
Philippines,1986,24.756966
Philippines,1987,19.908722
Philippines,1988,20.45768
Philippines,1989,20.052565
Philippines,1990,18.938623
Philippines,1991,17.744583
Philippines,1992,14.223133
Philippines,1993,14.523899
Philippines,1994,15.574135
Philippines,1995,14.212176
Philippines,1996,14.502602
Philippines,1997,13.195356
Philippines,1998,13.60515
Philippines,1999,17.62454
Philippines,2000,18.595215
Philippines,2001,16.949202
Philippines,2002,16.691975
Philippines,2003,16.424408
Philippines,2004,16.852709
Philippines,2005,16.317411
Philippines,2006,18.684961
Philippines,2007,16.430105
Philippines,2008,17.313362
Philippines,2009,16.679699
Philippines,2010,14.187132
Philippines,2011,15.432299
Philippines,2012,15.557659
Philippines,2013,13.8471365
Philippines,2014,13.009114
Philippines,2015,12.500741
Philippines,2016,11.97579
Philippines,2017,11.504091
Philippines,2018,11.201896
Philippines,2019,10.227248
Philippines,2020,11.04473
Philippines,2021,10.90163
Poland,1965,0.35209692
Poland,1966,0.35020763
Poland,1967,0.36476678
Poland,1968,0.35622162
Poland,1969,0.28452122
Poland,1970,0.5491499
Poland,1971,0.4868724
Poland,1972,0.46839932
Poland,1973,0.4581685
Poland,1974,0.6209821
Poland,1975,0.5374194
Poland,1976,0.4238295
Poland,1977,0.49482888
Poland,1978,0.46934918
Poland,1979,0.42775407
Poland,1980,0.5173495
Poland,1981,0.53229034
Poland,1982,0.39483666
Poland,1983,0.44284835
Poland,1984,0.36715877
Poland,1985,0.4598646
Poland,1986,0.38169914
Poland,1987,0.35510296
Poland,1988,0.36688253
Poland,1989,0.34613892
Poland,1990,0.36069712
Poland,1991,0.37821305
Poland,1992,0.42480853
Poland,1993,0.40594903
Poland,1994,0.4881243
Poland,1995,0.5228234
Poland,1996,0.5270424
Poland,1997,0.5504409
Poland,1998,0.6830113
Poland,1999,0.64654106
Poland,2000,0.6828017
Poland,2001,0.820305
Poland,2002,0.81965923
Poland,2003,0.6754677
Poland,2004,0.89124244
Poland,2005,1.135477
Poland,2006,1.2485813
Poland,2007,1.5623447
Poland,2008,2.2076113
Poland,2009,3.0658216
Poland,2010,3.45368
Poland,2011,4.0425887
Poland,2012,5.2285094
Poland,2013,5.1705627
Poland,2014,6.055967
Poland,2015,6.561511
Poland,2016,6.0504947
Poland,2017,6.1909957
Poland,2018,5.8507967
Poland,2019,6.989287
Poland,2020,7.769742
Poland,2021,7.7616863
Portugal,1965,24.9147
Portugal,1966,29.76638
Portugal,1967,28.834286
Portugal,1968,27.052864
Portugal,1969,30.386581
Portugal,1970,23.095156
Portugal,1971,22.091991
Portugal,1972,23.160507
Portugal,1973,21.920576
Portugal,1974,22.277813
Portugal,1975,18.622507
Portugal,1976,14.216823
Portugal,1977,25.451162
Portugal,1978,26.158958
Portugal,1979,25.624544
Portugal,1980,19.192945
Portugal,1981,12.520673
Portugal,1982,15.776886
Portugal,1983,17.658932
Portugal,1984,20.36533
Portugal,1985,22.15105
Portugal,1986,17.003498
Portugal,1987,17.789042
Portugal,1988,21.131493
Portugal,1989,9.8851595
Portugal,1990,14.758712
Portugal,1991,14.24423
Portugal,1992,7.9661174
Portugal,1993,13.151094
Portugal,1994,15.609879
Portugal,1995,11.50894
Portugal,1996,18.706306
Portugal,1997,16.634518
Portugal,1998,15.164004
Portugal,1999,9.102554
Portugal,2000,13.07334
Portugal,2001,15.646869
Portugal,2002,9.748956
Portugal,2003,17.057003
Portugal,2004,12.089573
Portugal,2005,8.115614
Portugal,2006,15.572563
Portugal,2007,16.143671
Portugal,2008,15.146783
Portugal,2009,18.849367
Portugal,2010,27.393208
Portugal,2011,24.511286
Portugal,2012,21.701544
Portugal,2013,29.105732
Portugal,2014,30.292532
Portugal,2015,24.459373
Portugal,2016,29.276423
Portugal,2017,21.441805
Portugal,2018,26.900106
Portugal,2019,26.401812
Portugal,2020,31.723911
Portugal,2021,32.703953
Qatar,1965,0.0
Qatar,1966,0.0
Qatar,1967,0.0
Qatar,1968,0.0
Qatar,1969,0.0
Qatar,1970,0.0
Qatar,1971,0.0
Qatar,1972,0.0
Qatar,1973,0.0
Qatar,1974,0.0
Qatar,1975,0.0
Qatar,1976,0.0
Qatar,1977,0.0
Qatar,1978,0.0
Qatar,1979,0.0
Qatar,1980,0.0
Qatar,1981,0.0
Qatar,1982,0.0
Qatar,1983,0.0
Qatar,1984,0.0
Qatar,1985,0.0
Qatar,1986,0.0
Qatar,1987,0.0
Qatar,1988,0.0
Qatar,1989,0.0
Qatar,1990,0.0
Qatar,1991,0.0
Qatar,1992,0.0
Qatar,1993,0.0
Qatar,1994,0.0
Qatar,1995,0.0
Qatar,1996,0.0
Qatar,1997,0.0
Qatar,1998,0.0
Qatar,1999,0.0
Qatar,2000,0.0
Qatar,2001,0.0
Qatar,2002,0.0
Qatar,2003,0.0
Qatar,2004,0.0
Qatar,2005,0.0
Qatar,2006,0.0
Qatar,2007,0.0
Qatar,2008,0.0
Qatar,2009,0.0
Qatar,2010,0.0
Qatar,2011,0.09460041
Qatar,2012,0.08342207
Qatar,2013,0.07836199
Qatar,2014,0.07397567
Qatar,2015,0.06486393
Qatar,2016,0.06714397
Qatar,2017,0.06931601
Qatar,2018,0.06936814
Qatar,2019,0.06641917
Qatar,2020,0.07569663
Romania,1965,1.0662186
Romania,1966,1.0295304
Romania,1967,1.3156693
Romania,1968,1.3085219
Romania,1969,1.6154395
Romania,1970,1.8980384
Romania,1971,2.898532
Romania,1972,4.4929147
Romania,1973,4.2440834
Romania,1974,4.733459
Romania,1975,4.793049
Romania,1976,3.851948
Romania,1977,4.1872053
Romania,1978,4.4158015
Romania,1979,4.6259027
Romania,1980,5.1059165
Romania,1981,5.13411
Romania,1982,4.8196645
Romania,1983,4.1099563
Romania,1984,4.6709805
Romania,1985,5.2583566
Romania,1986,4.3782773
Romania,1987,4.3777766
Romania,1988,5.6659927
Romania,1989,5.235843
Romania,1990,4.590248
Romania,1991,6.907993
Romania,1992,6.2837853
Romania,1993,7.0546517
Romania,1994,7.641244
Romania,1995,8.89704
Romania,1996,8.448899
Romania,1997,9.899968
Romania,1998,11.665589
Romania,1999,12.841183
Romania,2000,10.396162
Romania,2001,10.312889
Romania,2002,10.615109
Romania,2003,8.716783
Romania,2004,10.407817
Romania,2005,12.629432
Romania,2006,11.172654
Romania,2007,10.032531
Romania,2008,10.699506
Romania,2009,10.989452
Romania,2010,14.136739
Romania,2011,11.0333395
Romania,2012,10.439118
Romania,2013,14.889094
Romania,2014,17.897146
Romania,2015,18.517511
Romania,2016,18.943087
Romania,2017,16.684114
Romania,2018,17.542227
Romania,2019,16.837948
Romania,2020,17.57964
Romania,2021,17.481031
Russia,1985,4.942973
Russia,1986,4.996937
Russia,1987,4.785533
Russia,1988,4.6569443
Russia,1989,4.605263
Russia,1990,4.8983045
Russia,1991,5.0031915
Russia,1992,5.33678
Russia,1993,5.7802973
Russia,1994,6.3942966
Russia,1995,6.7691536
Russia,1996,6.157421
Russia,1997,6.6424465
Russia,1998,6.6998005
Russia,1999,6.6992984
Russia,2000,6.7286215
Russia,2001,6.9759703
Russia,2002,6.492728
Russia,2003,6.075377
Russia,2004,6.754271
Russia,2005,6.60369
Russia,2006,6.309633
Russia,2007,6.371351
Russia,2008,5.8674455
Russia,2009,6.4854555
Russia,2010,5.931856
Russia,2011,5.5852757
Russia,2012,5.550893
Russia,2013,6.1906686
Russia,2014,5.887215
Russia,2015,5.7736044
Russia,2016,6.171405
Russia,2017,6.1212683
Russia,2018,6.0467625
Russia,2019,6.201229
Russia,2020,7.0697813
Russia,2021,6.6202893
Saudi Arabia,1965,0.0
Saudi Arabia,1966,0.0
Saudi Arabia,1967,0.0
Saudi Arabia,1968,0.0
Saudi Arabia,1969,0.0
Saudi Arabia,1970,0.0
Saudi Arabia,1971,0.0
Saudi Arabia,1972,0.0
Saudi Arabia,1973,0.0
Saudi Arabia,1974,0.0
Saudi Arabia,1975,0.0
Saudi Arabia,1976,0.0
Saudi Arabia,1977,0.0
Saudi Arabia,1978,0.0
Saudi Arabia,1979,0.0
Saudi Arabia,1980,0.0
Saudi Arabia,1981,0.0
Saudi Arabia,1982,0.0
Saudi Arabia,1983,0.0
Saudi Arabia,1984,0.0
Saudi Arabia,1985,0.0
Saudi Arabia,1986,0.0
Saudi Arabia,1987,0.0
Saudi Arabia,1988,0.0
Saudi Arabia,1989,0.0
Saudi Arabia,1990,0.0
Saudi Arabia,1991,0.0
Saudi Arabia,1992,0.0
Saudi Arabia,1993,0.0
Saudi Arabia,1994,0.0
Saudi Arabia,1995,0.0
Saudi Arabia,1996,0.0
Saudi Arabia,1997,0.0
Saudi Arabia,1998,0.0
Saudi Arabia,1999,0.0
Saudi Arabia,2000,0.0
Saudi Arabia,2001,0.0
Saudi Arabia,2002,0.0
Saudi Arabia,2003,0.0
Saudi Arabia,2004,0.0
Saudi Arabia,2005,0.0
Saudi Arabia,2006,0.0
Saudi Arabia,2007,0.0
Saudi Arabia,2008,8.1655984e-05
Saudi Arabia,2009,7.744253e-05
Saudi Arabia,2010,0.0004681669
Saudi Arabia,2011,0.0005825445
Saudi Arabia,2012,0.0025984717
Saudi Arabia,2013,0.0042603677
Saudi Arabia,2014,0.0042484943
Saudi Arabia,2015,0.004093797
Saudi Arabia,2016,0.003963404
Saudi Arabia,2017,0.0056249667
Saudi Arabia,2018,0.013882196
Saudi Arabia,2019,0.018180711
Saudi Arabia,2020,0.018463893
Singapore,1965,0.0
Singapore,1966,0.0
Singapore,1967,0.0
Singapore,1968,0.0
Singapore,1969,0.0
Singapore,1970,0.0
Singapore,1971,0.0
Singapore,1972,0.0
Singapore,1973,0.0
Singapore,1974,0.0
Singapore,1975,0.0
Singapore,1976,0.0
Singapore,1977,0.0
Singapore,1978,0.0
Singapore,1979,0.0
Singapore,1980,0.0
Singapore,1981,0.0
Singapore,1982,0.0
Singapore,1983,0.0
Singapore,1984,0.0
Singapore,1985,0.0
Singapore,1986,0.16469046
Singapore,1987,0.15662819
Singapore,1988,0.13537796
Singapore,1989,0.11872775
Singapore,1990,0.09935333
Singapore,1991,0.281009
Singapore,1992,0.26192996
Singapore,1993,0.23974904
Singapore,1994,0.20962867
Singapore,1995,0.20108199
Singapore,1996,0.1992702
Singapore,1997,0.1894595
Singapore,1998,0.1868752
Singapore,1999,0.18876192
Singapore,2000,0.17653827
Singapore,2001,0.30012923
Singapore,2002,0.30550742
Singapore,2003,0.3383669
Singapore,2004,0.2925276
Singapore,2005,0.27761883
Singapore,2006,0.25025177
Singapore,2007,0.2428374
